url,label_it,level,id.@language,id.@value
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/CUREM,CURE MEDICHE,,it,CUREM
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/CURME,CURE MEDICHE ART.19 C2 L.DBIS TUI,,it,CURME
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/DUBLI,CONVENZIONE DUBLINO L.523/92 DEL 1/6/92,,it,DUBLI
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/EXFAM,EXFAMILIARE ART.14 DLVO 30/07,,it,EXFAM
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/FAMB2,MOTIVI FAMILIARI BLU CARD,,it,FAMB2
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/FAMB3,MOTIVI FAMILIARI ART.9 TER C. 5 T.U.I.,,it,FAMB3
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/FAMI1,FAMIGLIA MINORE,,it,FAMI1
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/FAMI2,MOTIVI FAMILIARI ART.10 C.1LET.B L.47/17,,it,FAMI2
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/FAMIA,FAM.ASILO ART.29BIS D.L.VO286/98,,it,FAMIA
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/FAMIG,MOTIVI FAMILIARI,,it,FAMIG
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/FAMPR,FAM.PROT.SUSS. ART.29BIS DL.VO286/98,,it,FAMPR
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/FORME,FORMAZIONE MED. ART.39 TER TUI,,it,FORME
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/ICT01,TRASF INTRAS ART.27 QUIN.C17 TUI,,it,ICT01
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/INTMI,INTEGRAZIONE MINORE,,it,INTMI
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LASTA,LAVORO STAGIONALE,,it,LASTA
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LAVAR,LAVORO DI TIPO ARTISTICO,,it,LAVAR
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LAVAU,MOTIVI COMMERCIALI/LAVORO AUTONOMO,,it,LAVAU
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LAVO3,LAVORO SUBORDINATO-ATTESA OCCUPAZIONE,,it,LAVO3
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LAVO4,ATTESA OCCUPAZIONE CIRCOLARI DIP.LIB.CIV,,it,LAVO4
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LAVOB,ATTESA OCCUP.EXPBLUCARD ART27 QUATER C17,,it,LAVOB
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LAVOR,LAVORO SUBORDINATO,,it,LAVOR
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LAVPL,LAVORO STAGIONALE PLURIENNALE DPR 394/99,,it,LAVPL
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LAVT1,LAVORO CASI PARTICOLARI ART.27 QUATERTUI,,it,LAVT1
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LAVTU,LAVORO CASI PARTICOLARI lett.e ART.27 T.U.I.,,it,LAVTU
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LRE20,LAVORO SUBORDINATO-R,,it,LRE20
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LSE20,EMERSIONE DL 34/2020 ART.103 C.1,,it,LSE20
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LSMAR,LAVORO SUB - MARITTIMI ART. 27 CO.1 SEPT,,it,LSMAR
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/LTE20,EMERSIONE DL 34/2020 ART.103 C.2,,it,LTE20
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/MICT1,TRASF INTRAS MOBILITA' ART.27 SEX.C9 TUI,,it,MICT1
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/MINET,MINORE ETA' ART.28 DPR 394/99,,it,MINET
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/MRICE,MOBIL.RICER. ART.27 TER C.11 SEPTIES TUI,,it,MRICE
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/NOREF,"PROT.SPECIALE ART.32 C.3,D.LGS 25/2008",,it,NOREF
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/NOREQ,PROTEZIONE SPECIALE ART.19 CO 1.2 TUI,,it,NOREQ
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/PRINV,ART.2 L.155/05,,it,PRINV
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/PROSO,PROTEZIONE SOCIALE ART.18 TUI,,it,PROSO
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/PROSU,PROTEZIONE SUSSIDIARIA ART. 17 D.L.VO 251,,it,PROSU
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/PROTE,PROTEZIONE TEMPORANEA ART. 20 DLG 286/98,,it,PROTE
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/PTUKR,PROT.TEMPORANEA ART.20 TUI EMERG.UCRAINA,,it,PTUKR
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/RELIG,MOTIVI RELIGIOSI,,it,RELIG
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/RETRA,REGIME TRANSITORIO ART.1 C9 D.L.113/2018,,it,RETRA
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/RIC01,RICERCATORE ART.27 TER C.7 TUI,,it,RIC01
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/RICRL,RICERCATORE-RIC.LAV ART.27TER C.9BIS TUI,,it,RICRL
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/SALUT,CURE MEDICHE ARTT.19 C2 L.D E 36 TUI,,it,SALUT
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/SFRUL,GRAVE SFRUTTAMENTO LAVORATIVO ART.22 TUI,,it,SFRUL
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/STUD0,STUDENTE ART. 39 TUI,,it,STUD0
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/STUD1,STUDENTE ART.39 BIS C.1 QUATER TUI,,it,STUD1
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/STURL,STUDENTE-RIC.LAV ART.39 BIS 1 C.1 TUI,,it,STURL
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/TIRC1,TIROCINANTE ART.39 BIS C.1 QUATER TUI,,it,TIRC1
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/UEA10,FAMILIARE UE ART.10 DIR 2004/38/CE,,it,UEA10
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/UEA20,FAMILIARE UE ART.20 DIR 2004/38/CE,,it,UEA20
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/VACLA,VACANZE LAVORO,,it,VACLA
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/VALOR,VALORE CIVILE ART.42 BIS TUI,,it,VALOR
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/VIOLE,VIOLENZA DOMESTICA ART.18 BIS TUI,,it,VIOLE
https://w3id.org/italia/social-security/controlled-vocabulary/domesticWorkServices/motivi_permesso/VOLON,VOLONTARIATO ART.27 C.5 TUI,,it,VOLON
