url,label_it,level,id.@language,id.@value
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-025,INPGI,,it,201-025
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-026,INPGI (gestione separata),,it,201-026
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-027,CF,,it,201-027
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-028,CNPADC,,it,201-028
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-029,CPG,,it,201-029
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-030,INARCASSA,,it,201-030
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-031,Cassa nazionale del notariato,,it,201-031
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-032,CNPR,,it,201-032
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-033,ENASARCO,,it,201-033
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-034,ENPACL,,it,201-034
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-035,ENPAM,,it,201-035
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-036,ENPAF,,it,201-036
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-037,ENPAV,,it,201-037
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-038,ENPAP,,it,201-038
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-039,EPAP,,it,201-039
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-040,ENPAPI,,it,201-040
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-041,ENPAB,,it,201-041
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-042,EPPI,,it,201-042
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-043,ENPAIA,,it,201-043
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-045,Fondo Pensioni Sicilia,,it,201-045
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-122,EX INPDAP + INPS,,it,201-122
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-123,IPOST + INPS,,it,201-123
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-124,ENPALS + INPS,,it,201-124
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-125,INPGI + INPS,,it,201-125
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-126,INPGI (gestione separata) + INPS,,it,201-126
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-127,CF + INPS,,it,201-127
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-128,CNPADC + INPS,,it,201-128
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-129,CPG + INPS,,it,201-129
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-130,INARCASSA + INPS,,it,201-130
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-131,Cassa nazionale del notariato + INPS,,it,201-131
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-132,CNPR + INPS,,it,201-132
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-133,ENASARCO + INPS,,it,201-133
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-134,ENPACL + INPS,,it,201-134
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-135,ENPAM + INPS,,it,201-135
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-136,ENPAF + INPS,,it,201-136
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-137,ENPAV + INPS,,it,201-137
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-138,ENPAP + INPS,,it,201-138
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-139,EPAP + INPS,,it,201-139
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-140,ENPAPI + INPS,,it,201-140
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-141,ENPAB + INPS,,it,201-141
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-142,EPPI + INPS,,it,201-142
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-143,ENPAIA + INPS,,it,201-143
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-144,INPS Gestione Privata,,it,201-144
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/201-145,INPS Gestione Pubblica,,it,201-145
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-021,INPS,,it,202-021
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-022,EX INPDAP,,it,202-022
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-023,EX IPOST,,it,202-023
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-024,EX ENPALS,,it,202-024
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-025,INPGI,,it,202-025
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-026,INPGI (gestione separata),,it,202-026
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-027,CF,,it,202-027
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-028,CNPADC,,it,202-028
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-029,CPG,,it,202-029
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-030,INARCASSA,,it,202-030
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-031,Cassa nazionale del notariato,,it,202-031
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-032,CNPR,,it,202-032
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-033,ENASARCO,,it,202-033
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-034,ENPACL,,it,202-034
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-035,ENPAM,,it,202-035
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-036,ENPAF,,it,202-036
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-037,ENPAV,,it,202-037
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-038,ENPAP,,it,202-038
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-039,EPAP,,it,202-039
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-040,ENPAPI,,it,202-040
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-041,ENPAB,,it,202-041
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-042,EPPI,,it,202-042
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-043,ENPAIA,,it,202-043
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-044,Segr. Generale della Presidenza della Repubblica,,it,202-044
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-045,Fondo Pensioni Sicilia,,it,202-045
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-122,EX INPDAP    + INPS,,it,202-122
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-123,EX IPOST + INPS,,it,202-123
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-124,EX ENPALS  + INPS,,it,202-124
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-125,INPGI + INPS,,it,202-125
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-144,INPS Gestione Privata,,it,202-144
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/202-145,INPS Gestione Pubblica,,it,202-145
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-025,INPGI � Giornalisti Dipendenti,,it,203-025
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-026,INPGI (gestione separata),,it,203-026
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-027,CF,,it,203-027
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-028,CNPADC,,it,203-028
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-029,CPG,,it,203-029
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-030,INARCASSA,,it,203-030
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-031,Cassa nazionale del notariato,,it,203-031
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-032,CNPR,,it,203-032
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-033,ENASARCO,,it,203-033
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-034,ENPACL,,it,203-034
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-035,ENPAM,,it,203-035
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-036,ENPAF,,it,203-036
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-037,ENPAV,,it,203-037
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-038,ENPAP,,it,203-038
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-039,EPAP,,it,203-039
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-040,ENPAPI,,it,203-040
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-041,ENPAB,,it,203-041
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-042,EPPI,,it,203-042
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-043,ENPAIA,,it,203-043
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-044,Segr. Generale della Presidenza della Repubblica,,it,203-044
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-045,Fondo Pensioni Sicilia,,it,203-045
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-144,INPS Gestione Privata,,it,203-144
https://w3id.org/italia/social-security/controlled-vocabulary/pensions/tipo_fondo/203-145,INPS Gestione Pubblica,,it,203-145
